id,date,annee,type,pays,latitude,longitude
NIG26298,14-Sep-22,2022,Battles,Nigeria,8.5941,4.5563
BEN706,14-Sep-22,2022,Battles,Benin,11.5604,3.1252
BEN709,14-Sep-22,2022,Violence against civilians,Benin,11.9456,3.1549
BFO8123,13-Sep-22,2022,Battles,Burkina Faso,13.5828,-2.4216
BFO8151,13-Sep-22,2022,Strategic developments,Burkina Faso,13.1272,-1.027
BFO8163,13-Sep-22,2022,Explosions/Remote violence,Burkina Faso,12.8722,-2.8573
NIG26319,13-Sep-22,2022,Violence against civilians,Nigeria,8.5941,4.5563
NIG26334,13-Sep-22,2022,Protests,Nigeria,6.8833,3.5783
NIG26341,13-Sep-22,2022,Protests,Nigeria,9.0833,7.5333
BFO8160,13-Sep-22,2022,Strategic developments,Burkina Faso,13.4411,-1.5172
NIR14849,13-Sep-22,2022,Strategic developments,Niger,14.0493,12.9973
NIR14847,13-Sep-22,2022,Battles,Niger,13.32,12.61
BFO8161,13-Sep-22,2022,Strategic developments,Burkina Faso,13.007,-3.956
BFO8136,13-Sep-22,2022,Strategic developments,Burkina Faso,13.3174,-1.0723
BFO8150,13-Sep-22,2022,Strategic developments,Burkina Faso,13.2727,-1.0857
BFO8162,13-Sep-22,2022,Strategic developments,Burkina Faso,12.5322,1.4475
BFO8137,13-Sep-22,2022,Strategic developments,Burkina Faso,13.7677,-2.071
NIR14843,13-Sep-22,2022,Violence against civilians,Niger,14.0445,4.4366
MLI7307,13-Sep-22,2022,Violence against civilians,Mali,12.7482,-8.0722
BFO8168,13-Sep-22,2022,Explosions/Remote violence,Burkina Faso,13.6838,-2.2511
NIG26349,13-Sep-22,2022,Violence against civilians,Nigeria,10.3965,7.717
BEN712,13-Sep-22,2022,Riots,Benin,11.8682,3.3833
MLI7349,13-Sep-22,2022,Violence against civilians,Mali,16.2191,-0.0193
GHA1556,13-Sep-22,2022,Riots,Ghana,6.1467,0.0163
NIR14861,13-Sep-22,2022,Strategic developments,Niger,21.015,12.3075
NIG28454,13-Sep-22,2022,Protests,Nigeria,7.4452,3.9156
MLI7300,13-Sep-22,2022,Battles,Mali,13.394,-6.171
BFO8119,13-Sep-22,2022,Battles,Burkina Faso,14.6755,-0.4603
NIG26292,13-Sep-22,2022,Battles,Nigeria,10.4539,7.0607
NIG26295,13-Sep-22,2022,Battles,Nigeria,10.7889,7.7749
NIG26300,13-Sep-22,2022,Battles,Nigeria,11.061,7.3071
NIG26302,13-Sep-22,2022,Battles,Nigeria,6.6156,5.9838
NIG26359,13-Sep-22,2022,Explosions/Remote violence,Nigeria,13.0978,7.2225
BFO8116,12-Sep-22,2022,Explosions/Remote violence,Burkina Faso,12.18,-4.09
BFO8130,12-Sep-22,2022,Battles,Burkina Faso,13.0917,-1.0844
MLI7308,12-Sep-22,2022,Violence against civilians,Mali,15.0659,-2.5337
MLI7312,12-Sep-22,2022,Strategic developments,Mali,14.0126,-4.1526
NIG26330,12-Sep-22,2022,Strategic developments,Nigeria,13.6169,13.2644
NIG26339,12-Sep-22,2022,Protests,Nigeria,9.0833,7.5333
NIR14855,12-Sep-22,2022,Strategic developments,Niger,14.2278,0.8446
NIG26338,12-Sep-22,2022,Protests,Nigeria,6.5942,3.3375
NIG26332,12-Sep-22,2022,Strategic developments,Nigeria,6.4419,7.2837
MLI7306,12-Sep-22,2022,Violence against civilians,Mali,13.7875,-7.1385
NIR14859,12-Sep-22,2022,Strategic developments,Niger,13.1157,7.2053
NIR14850,12-Sep-22,2022,Strategic developments,Niger,13.4874,6.6541
NIR14860,12-Sep-22,2022,Strategic developments,Niger,13.3032,7.1615
MLI7327,12-Sep-22,2022,Explosions/Remote violence,Mali,15.1476,-3.3429
MLI7326,12-Sep-22,2022,Explosions/Remote violence,Mali,14.1473,-3.7773
BFO8118,12-Sep-22,2022,Battles,Burkina Faso,14.6008,-0.719
MLI7289,12-Sep-22,2022,Violence against civilians,Mali,14.3493,-3.6102
NIG26352,12-Sep-22,2022,Violence against civilians,Nigeria,10.3965,7.717
SEN1577,12-Sep-22,2022,Riots,Senegal,14.6622,-17.4397
BFO8174,12-Sep-22,2022,Violence against civilians,Burkina Faso,12.1141,1.7996
NIG26340,12-Sep-22,2022,Protests,Nigeria,7.3625,3.9783
NIR14848,12-Sep-22,2022,Violence against civilians,Niger,13.0685,7.017
NIG28245,12-Sep-22,2022,Strategic developments,Nigeria,12.1976,14.0223
NIG28247,12-Sep-22,2022,Protests,Nigeria,9.1031,7.4944
MLI7328,12-Sep-22,2022,Explosions/Remote violence,Mali,14.8944,-2.5512
MLI7330,12-Sep-22,2022,Explosions/Remote violence,Mali,13.6226,-3.3705
NIG26294,12-Sep-22,2022,Battles,Nigeria,10.4832,7.2032
BFO8140,12-Sep-22,2022,Strategic developments,Burkina Faso,11.6412,-4.2618
BFO8149,12-Sep-22,2022,Strategic developments,Burkina Faso,12.18,-4.09
MLI7314,11-Sep-22,2022,Strategic developments,Mali,13.9842,-3.4344
NIG26289,11-Sep-22,2022,Battles,Nigeria,12.7515,7.2447
NIG26320,11-Sep-22,2022,Violence against civilians,Nigeria,9.65,8.6833
NIG26324,11-Sep-22,2022,Violence against civilians,Nigeria,6.4352,7.6506
NIG26327,11-Sep-22,2022,Violence against civilians,Nigeria,9.9285,8.8921
NIG26328,11-Sep-22,2022,Violence against civilians,Nigeria,9.0919,7.2083
BFO8138,11-Sep-22,2022,Strategic developments,Burkina Faso,14.3512,-0.3106
BFO8121,11-Sep-22,2022,Battles,Burkina Faso,14.6402,0.1525
BFO8120,11-Sep-22,2022,Battles,Burkina Faso,14.5832,0.1265
NIG26343,11-Sep-22,2022,Protests,Nigeria,5.4832,5.7346
BFO8122,11-Sep-22,2022,Battles,Burkina Faso,13.256,-1.2597
MLI7316,11-Sep-22,2022,Strategic developments,Mali,16.2036,-0.4769
NIR14858,11-Sep-22,2022,Strategic developments,Niger,18.74,7.39
MLI7324,11-Sep-22,2022,Explosions/Remote violence,Mali,18.44,1.41
MLI7315,11-Sep-22,2022,Strategic developments,Mali,15.9182,2.4022
MLI7294,11-Sep-22,2022,Explosions/Remote violence,Mali,14.7983,-1.3025
NIG28244,11-Sep-22,2022,Strategic developments,Nigeria,12.944,13.184
MLI7323,11-Sep-22,2022,Explosions/Remote violence,Mali,14.3779,-7.669
MLI7325,11-Sep-22,2022,Explosions/Remote violence,Mali,16.6883,-2.8528
BFO8117,11-Sep-22,2022,Battles,Burkina Faso,14.104,-0.451
NIG26283,11-Sep-22,2022,Battles,Nigeria,6.9833,2.7333
NIG26291,11-Sep-22,2022,Battles,Nigeria,11.5221,13.6856
NIG26301,11-Sep-22,2022,Battles,Nigeria,7.0075,6.2784
NIG26304,11-Sep-22,2022,Battles,Nigeria,6.097,6.8184
NIG26305,11-Sep-22,2022,Battles,Nigeria,6.1715,7.0053
NIG26344,11-Sep-22,2022,Riots,Nigeria,6.5833,2.7679
NIG26270,11-Sep-22,2022,Violence against civilians,Nigeria,5.4899,6.0074
NIG26323,11-Sep-22,2022,Violence against civilians,Nigeria,8.8754,6.8419
GUI2315,10-Sep-22,2022,Protests,Guinea,10.03,-10.73
NIG26272,10-Sep-22,2022,Violence against civilians,Nigeria,8.9432,9.2413
NIG26310,10-Sep-22,2022,Violence against civilians,Nigeria,7.8155,8.8604
NIR14838,10-Sep-22,2022,Violence against civilians,Niger,13.6987,13.3095
NIG26315,10-Sep-22,2022,Violence against civilians,Nigeria,8.6167,6.6333
BFO8109,10-Sep-22,2022,Violence against civilians,Burkina Faso,12.0731,1.7884
NIG26318,10-Sep-22,2022,Violence against civilians,Nigeria,7.8365,4.522
BFO8114,10-Sep-22,2022,Explosions/Remote violence,Burkina Faso,12.7325,0.9973
BFO8141,10-Sep-22,2022,Strategic developments,Burkina Faso,13.2414,-0.7276
BFO8115,10-Sep-22,2022,Explosions/Remote violence,Burkina Faso,12.7,0.996
NIR14852,10-Sep-22,2022,Strategic developments,Niger,18.98,12.85
NIR14840,10-Sep-22,2022,Violence against civilians,Niger,13.3283,12.7287
NIR14857,10-Sep-22,2022,Strategic developments,Niger,14.4152,5.5887
NIR14856,10-Sep-22,2022,Strategic developments,Niger,13.421,12.3663
NIR14841,10-Sep-22,2022,Violence against civilians,Niger,13.3583,12.7175
NIR14853,10-Sep-22,2022,Strategic developments,Niger,16.97,7.99
BFO8143,10-Sep-22,2022,Strategic developments,Burkina Faso,12.18,-4.09
MLI7318,10-Sep-22,2022,Strategic developments,Mali,12.8684,-8.4472
MLI7311,10-Sep-22,2022,Strategic developments,Mali,20.2581,0.9905
NIR14839,10-Sep-22,2022,Violence against civilians,Niger,14.1589,13.0148
NIR14845,10-Sep-22,2022,Battles,Niger,14.8154,3.6416
BFO8203,10-Sep-22,2022,Strategic developments,Burkina Faso,11.0811,0.7233
NIG28243,10-Sep-22,2022,Violence against civilians,Nigeria,12.1628,6.6614
BEN823,10-Sep-22,2022,Riots,Benin,10.6212,1.2665
MLI7293,10-Sep-22,2022,Explosions/Remote violence,Mali,14.0061,-4.0654
MLI7296,10-Sep-22,2022,Battles,Mali,13.6366,-4.1436
MLI7291,10-Sep-22,2022,Violence against civilians,Mali,15.3533,0.7607
MLI7305,10-Sep-22,2022,Violence against civilians,Mali,15.6091,0.503
NIG26278,10-Sep-22,2022,Explosions/Remote violence,Nigeria,12.3611,13.8246
NIG26288,10-Sep-22,2022,Battles,Nigeria,12.897,11.9304
NIG26293,10-Sep-22,2022,Battles,Nigeria,10.2691,7.1085
NIG26312,10-Sep-22,2022,Violence against civilians,Nigeria,6.2101,7.0741
BFO8139,10-Sep-22,2022,Strategic developments,Burkina Faso,12.6025,-3.1137
NIR14842,10-Sep-22,2022,Violence against civilians,Niger,13.0957,2.0112
MLI7319,9-Sep-22,2022,Strategic developments,Mali,16.5333,1.5167
NIG26271,9-Sep-22,2022,Violence against civilians,Nigeria,5.4833,7.0304
NIG26309,9-Sep-22,2022,Violence against civilians,Nigeria,7.9974,8.4467
CDI2778,9-Sep-22,2022,Protests,Ivory Coast,5.3411,-4.0281
LBR1678,9-Sep-22,2022,Protests,Liberia,6.31,-10.8
NIG26326,9-Sep-22,2022,Violence against civilians,Nigeria,6.9825,7.457
NIG26308,9-Sep-22,2022,Violence against civilians,Nigeria,5.7946,7.035
SEN1576,9-Sep-22,2022,Riots,Senegal,14.7818,-17.3496
SEN1575,9-Sep-22,2022,Protests,Senegal,12.7081,-15.5569
TOG516,9-Sep-22,2022,Violence against civilians,Togo,6.374,0.9842
BFO8131,9-Sep-22,2022,Violence against civilians,Burkina Faso,14.5619,-0.0724
BFO8132,9-Sep-22,2022,Violence against civilians,Burkina Faso,14.4863,-0.0384
BFO8135,9-Sep-22,2022,Violence against civilians,Burkina Faso,13.0725,-3.0694
NIR14851,9-Sep-22,2022,Strategic developments,Niger,18.74,7.39
BFO8127,9-Sep-22,2022,Battles,Burkina Faso,14.061,-1.5961
MLI7310,9-Sep-22,2022,Strategic developments,Mali,14.1473,-3.7773
MLI7317,9-Sep-22,2022,Strategic developments,Mali,15.9182,2.4022
BEN702,9-Sep-22,2022,Violence against civilians,Benin,12.3842,2.8292
MLI7146,9-Sep-22,2022,Battles,Mali,12.3581,-4.7769
MLI7298,9-Sep-22,2022,Battles,Mali,12.1008,-4.6909
MLI7145,9-Sep-22,2022,Battles,Mali,15.9322,-3.9906
NIG25981,9-Sep-22,2022,Battles,Nigeria,10.9339,12.5268
NIG26275,9-Sep-22,2022,Explosions/Remote violence,Nigeria,12.3377,14.1805
NIG26279,9-Sep-22,2022,Explosions/Remote violence,Nigeria,11.25,13.4167
NIG26281,9-Sep-22,2022,Explosions/Remote violence,Nigeria,12.2616,7.3341
NIG26287,9-Sep-22,2022,Battles,Nigeria,11.2551,14.1482
NIG26299,9-Sep-22,2022,Battles,Nigeria,11.0886,7.6974
NIG26314,9-Sep-22,2022,Violence against civilians,Nigeria,5.0623,6.5416
NIG26331,9-Sep-22,2022,Battles,Nigeria,11.7196,7.0272
BEN698,9-Sep-22,2022,Violence against civilians,Benin,12.2926,2.924
BFO7966,8-Sep-22,2022,Strategic developments,Burkina Faso,11.8982,-4.3379
NIG26019,8-Sep-22,2022,Violence against civilians,Nigeria,7.9992,7.5836
NIR14748,8-Sep-22,2022,Violence against civilians,Niger,14.039,1.1244
GUI2291,8-Sep-22,2022,Riots,Guinea,9.5667,-13.6333
MAA1452,8-Sep-22,2022,Protests,Mauritania,20.9434,-17.038
NIG26027,8-Sep-22,2022,Protests,Nigeria,9.0706,7.4675
BFO7970,8-Sep-22,2022,Strategic developments,Burkina Faso,13.2414,-0.7276
BFO7965,8-Sep-22,2022,Strategic developments,Burkina Faso,12.0804,-4.189
NIG26028,8-Sep-22,2022,Protests,Nigeria,4.7774,7.0134
NIG26023,8-Sep-22,2022,Protests,Nigeria,7.8252,4.4712
NIR14740,8-Sep-22,2022,Violence against civilians,Niger,13.2622,7.0517
MLI7157,8-Sep-22,2022,Violence against civilians,Mali,15.6597,0.5022
BFO7941,8-Sep-22,2022,Battles,Burkina Faso,11.2167,0.3243
BFO8108,8-Sep-22,2022,Violence against civilians,Burkina Faso,13.0725,-3.0694
NIR14742,8-Sep-22,2022,Battles,Niger,13.6458,12.9053
GHA1555,8-Sep-22,2022,Violence against civilians,Ghana,5.7935,0.4559
GUI2314,8-Sep-22,2022,Protests,Guinea,9.4795,-13.7523
GUI2313,8-Sep-22,2022,Violence against civilians,Guinea,9.5833,-13.65
BFO8128,8-Sep-22,2022,Battles,Burkina Faso,12.8849,0.9554
BFO8148,8-Sep-22,2022,Strategic developments,Burkina Faso,11.8527,0.2688
BFO7931,8-Sep-22,2022,Explosions/Remote violence,Burkina Faso,14.21,-1.8315
BFO7932,8-Sep-22,2022,Explosions/Remote violence,Burkina Faso,14.0491,-1.9015
MLI7144,8-Sep-22,2022,Violence against civilians,Mali,14.4578,-6.0335
NIG26549,8-Sep-22,2022,Protests,Nigeria,9.1031,7.4944
NIG28236,8-Sep-22,2022,Violence against civilians,Nigeria,11.9302,7.4127
MLI7340,8-Sep-22,2022,Strategic developments,Mali,14.008,-4.1236
NIG25975,8-Sep-22,2022,Strategic developments,Nigeria,11.8312,13.1517
NIG25996,8-Sep-22,2022,Battles,Nigeria,7.6206,6.1992
NIG26022,8-Sep-22,2022,Riots,Nigeria,6.4827,3.3899
NIG26282,8-Sep-22,2022,Explosions/Remote violence,Nigeria,9.96,6.8346
BEN707,8-Sep-22,2022,Strategic developments,Benin,12.3842,2.8292
BFO7954,8-Sep-22,2022,Strategic developments,Burkina Faso,12.18,-4.09
BFO7940,7-Sep-22,2022,Battles,Burkina Faso,11.4389,-1.1779
GHA1537,7-Sep-22,2022,Protests,Ghana,6.3501,-0.4866
GUI2293,7-Sep-22,2022,Riots,Guinea,9.5833,-13.65
MLI7156,7-Sep-22,2022,Violence against civilians,Mali,16.5333,1.5167
MLI7163,7-Sep-22,2022,Violence against civilians,Mali,14.0578,-3.4614
MLI7180,7-Sep-22,2022,Protests,Mali,13.8089,-10.8342
BFO7964,7-Sep-22,2022,Strategic developments,Burkina Faso,13.6838,-2.2511
NIR14754,7-Sep-22,2022,Violence against civilians,Niger,13.6147,6.4978
NIR14764,7-Sep-22,2022,Violence against civilians,Niger,13.9768,12.9785
NIR14753,7-Sep-22,2022,Violence against civilians,Niger,14.9945,5.6088
NIR14762,7-Sep-22,2022,Strategic developments,Niger,16.97,7.99
BFO8134,7-Sep-22,2022,Violence against civilians,Burkina Faso,13.4846,-2.7764
NIG25971,7-Sep-22,2022,Violence against civilians,Nigeria,7.8024,6.743
NIR14744,7-Sep-22,2022,Violence against civilians,Niger,14.2495,13.1092
NIG26273,7-Sep-22,2022,Violence against civilians,Nigeria,6.8395,7.2742
BFO7930,7-Sep-22,2022,Explosions/Remote violence,Burkina Faso,14.5481,-1.2524
BFO8165,7-Sep-22,2022,Violence against civilians,Burkina Faso,11.9333,1.6167
NIG28232,7-Sep-22,2022,Violence against civilians,Nigeria,13.3155,4.9466
BFO8107,7-Sep-22,2022,Violence against civilians,Burkina Faso,13.0725,-3.0694
BFO7929,7-Sep-22,2022,Explosions/Remote violence,Burkina Faso,14.3097,-1.4521
NIG25974,7-Sep-22,2022,Violence against civilians,Nigeria,6.0057,7.4015
MAA1451,7-Sep-22,2022,Strategic developments,Mauritania,18.0801,-15.9777
NIG25980,7-Sep-22,2022,Battles,Nigeria,11.5221,13.6856
NIG25986,7-Sep-22,2022,Battles,Nigeria,10.6637,6.54
NIG25987,7-Sep-22,2022,Battles,Nigeria,10.0488,7.3759
NIG25988,7-Sep-22,2022,Battles,Nigeria,10.1844,6.2534
NIG25992,7-Sep-22,2022,Battles,Nigeria,10.7889,7.7749
NIG25995,7-Sep-22,2022,Battles,Nigeria,6.4602,7.522
NIG26029,7-Sep-22,2022,Protests,Nigeria,7.7667,4.5667
NIG26280,7-Sep-22,2022,Explosions/Remote violence,Nigeria,10.2691,7.1085
NIG25969,7-Sep-22,2022,Violence against civilians,Nigeria,8.9886,9.3262
NIG26269,7-Sep-22,2022,Violence against civilians,Nigeria,12.2877,4.4712
BFO7936,6-Sep-22,2022,Battles,Burkina Faso,12.0928,-3.6677
BFO7939,6-Sep-22,2022,Battles,Burkina Faso,11.8669,-3.752
BFO7945,6-Sep-22,2022,Violence against civilians,Burkina Faso,14.3537,0.0259
BFO7973,6-Sep-22,2022,Explosions/Remote violence,Burkina Faso,13.2414,-0.7276
BFO7975,6-Sep-22,2022,Riots,Burkina Faso,12.3703,-1.5247
GUI2295,6-Sep-22,2022,Riots,Guinea,11.4249,-8.5828
MLI7159,6-Sep-22,2022,Violence against civilians,Mali,13.7987,-3.663
NIG25977,6-Sep-22,2022,Battles,Nigeria,11.5221,13.6856
NIR14738,6-Sep-22,2022,Violence against civilians,Niger,13.2414,7.0415
BFO7963,6-Sep-22,2022,Strategic developments,Burkina Faso,12.2975,0.3386
NIG26004,6-Sep-22,2022,Violence against civilians,Nigeria,10.2151,7.9323
NIG26026,6-Sep-22,2022,Protests,Nigeria,9.6139,6.5569
BFO7967,6-Sep-22,2022,Strategic developments,Burkina Faso,12.5281,-2.8692
NIG26030,6-Sep-22,2022,Protests,Nigeria,6.2006,6.7339
GUI2292,6-Sep-22,2022,Riots,Guinea,9.5833,-13.65
CDI2769,6-Sep-22,2022,Protests,Ivory Coast,5.4666,-3.2
SEN1564,6-Sep-22,2022,Riots,Senegal,14.6667,-17.4441
BFO7946,6-Sep-22,2022,Violence against civilians,Burkina Faso,11.703,0.505
BFO7951,6-Sep-22,2022,Strategic developments,Burkina Faso,13.8317,-1.6082
BFO7962,6-Sep-22,2022,Strategic developments,Burkina Faso,12.8935,-0.8141
BFO7935,6-Sep-22,2022,Battles,Burkina Faso,14.0875,-1.6418
BFO7949,6-Sep-22,2022,Strategic developments,Burkina Faso,13.913,-1.6343
BFO7944,6-Sep-22,2022,Battles,Burkina Faso,13.165,0.639
BFO7956,6-Sep-22,2022,Strategic developments,Burkina Faso,11.9333,1.6167
BFO7933,6-Sep-22,2022,Battles,Burkina Faso,14.6755,-0.4603
BFO7955,6-Sep-22,2022,Strategic developments,Burkina Faso,12.18,-4.09
BFO7950,6-Sep-22,2022,Strategic developments,Burkina Faso,13.9541,-1.6741
NIR14750,6-Sep-22,2022,Violence against civilians,Niger,13.1921,8.9488
NIR14758,6-Sep-22,2022,Strategic developments,Niger,13.4098,6.6277
NIR14745,6-Sep-22,2022,Violence against civilians,Niger,14.0917,13.459
BFO8129,6-Sep-22,2022,Battles,Burkina Faso,12.5851,-3.3002
BFO7927,6-Sep-22,2022,Explosions/Remote violence,Burkina Faso,13.8072,-1.7748
BFO7928,6-Sep-22,2022,Explosions/Remote violence,Burkina Faso,14.3672,-1.7382
BFO8113,6-Sep-22,2022,Explosions/Remote violence,Burkina Faso,14.1293,-1.9618
NIG28234,6-Sep-22,2022,Battles,Nigeria,6.6594,3.2986
NIG28239,6-Sep-22,2022,Violence against civilians,Nigeria,12.5657,6.244
NIG26018,6-Sep-22,2022,Violence against civilians,Nigeria,9.3667,9.95
MLI7322,6-Sep-22,2022,Explosions/Remote violence,Mali,15.1053,-2.6403
MLI7143,6-Sep-22,2022,Battles,Mali,16.5333,1.5167
NIG25978,6-Sep-22,2022,Battles,Nigeria,12.6786,13.6079
NIG25979,6-Sep-22,2022,Battles,Nigeria,12.373,14.2069
NIG26005,6-Sep-22,2022,Violence against civilians,Nigeria,4.5778,6.8859
NIG26016,6-Sep-22,2022,Violence against civilians,Nigeria,5.7946,7.035
NIG28233,6-Sep-22,2022,Battles,Nigeria,12.3045,7.2301
BFO7942,5-Sep-22,2022,Battles,Burkina Faso,12.0466,1.4068
BFO7972,5-Sep-22,2022,Explosions/Remote violence,Burkina Faso,13.9541,-1.6741
MLI7155,5-Sep-22,2022,Violence against civilians,Mali,14.5113,-8.8428
NIG25967,5-Sep-22,2022,Violence against civilians,Nigeria,10.6637,6.54
NIG25970,5-Sep-22,2022,Violence against civilians,Nigeria,8.8324,10.2547
NIG26025,5-Sep-22,2022,Protests,Nigeria,9.6139,6.5569
NIR14747,5-Sep-22,2022,Violence against civilians,Niger,13.1745,12.3597
NIR14756,5-Sep-22,2022,Strategic developments,Niger,12.7474,1.6397
BFO7968,5-Sep-22,2022,Strategic developments,Burkina Faso,12.18,-4.09
NIG26000,5-Sep-22,2022,Violence against civilians,Nigeria,5.3649,6.1439
GUI2290,5-Sep-22,2022,Strategic developments,Guinea,9.5833,-13.65
NIG25976,5-Sep-22,2022,Battles,Nigeria,6.0057,7.4015
BFO7947,5-Sep-22,2022,Violence against civilians,Burkina Faso,12.8734,-0.7003
BFO7952,5-Sep-22,2022,Strategic developments,Burkina Faso,13.2414,-0.7276
NIR14736,5-Sep-22,2022,Violence against civilians,Niger,14.1937,13.0865
NIR14743,5-Sep-22,2022,Battles,Niger,14.3001,4.2992
NIR14761,5-Sep-22,2022,Strategic developments,Niger,18.74,7.39
MLI7168,5-Sep-22,2022,Strategic developments,Mali,14.2754,-4.1838
MLI7166,5-Sep-22,2022,Strategic developments,Mali,14.008,-4.1236
NIR14739,5-Sep-22,2022,Violence against civilians,Niger,13.5751,6.5235
NIG26321,5-Sep-22,2022,Violence against civilians,Nigeria,8.8754,6.8419
NIR14846,5-Sep-22,2022,Battles,Niger,13.4098,1.182
NIR14844,5-Sep-22,2022,Violence against civilians,Niger,13.566,6.4865
NIR14751,5-Sep-22,2022,Violence against civilians,Niger,13.2072,6.7878
BEN703,5-Sep-22,2022,Violence against civilians,Benin,11.9456,3.1549
NIG28241,5-Sep-22,2022,Strategic developments,Nigeria,9.8647,11.2253
NIG28235,5-Sep-22,2022,Violence against civilians,Nigeria,10.6637,6.54
NIG28240,5-Sep-22,2022,Violence against civilians,Nigeria,12.5657,6.244
GUI2294,5-Sep-22,2022,Riots,Guinea,9.5833,-13.65
BEN704,5-Sep-22,2022,Violence against civilians,Benin,11.8556,3.2887
NIG25993,5-Sep-22,2022,Battles,Nigeria,8.8324,10.2547
NIG26006,5-Sep-22,2022,Violence against civilians,Nigeria,4.5778,6.8859
NIG26526,5-Sep-22,2022,Violence against civilians,Nigeria,4.9667,8.3333
BFO7953,5-Sep-22,2022,Strategic developments,Burkina Faso,12.18,-4.09
BFO7957,4-Sep-22,2022,Strategic developments,Burkina Faso,12.18,-4.09
BFO7969,4-Sep-22,2022,Strategic developments,Burkina Faso,14.0658,-0.0216
MLI7135,4-Sep-22,2022,Violence against civilians,Mali,15.67,0.5
MLI7147,4-Sep-22,2022,Battles,Mali,17.37,0.09
MLI7182,4-Sep-22,2022,Violence against civilians,Mali,14.008,-4.1236
NIG25998,4-Sep-22,2022,Battles,Nigeria,7.3179,8.9951
NIG26020,4-Sep-22,2022,Violence against civilians,Nigeria,11.8519,5.3312
NIG26021,4-Sep-22,2022,Strategic developments,Nigeria,11.6748,13.4519
NIR14752,4-Sep-22,2022,Violence against civilians,Niger,13.3764,6.8629
BFO7943,4-Sep-22,2022,Battles,Burkina Faso,11.2383,0.2727
NIG25973,4-Sep-22,2022,Violence against civilians,Nigeria,8.4875,4.5235
BFO7961,4-Sep-22,2022,Strategic developments,Burkina Faso,13.1886,-3.1612
MLI7175,4-Sep-22,2022,Strategic developments,Mali,15.8421,-0.2999
MLI7138,4-Sep-22,2022,Violence against civilians,Mali,14.307,-4
MLI7177,4-Sep-22,2022,Strategic developments,Mali,15.8174,-0.3727
NIR14757,4-Sep-22,2022,Strategic developments,Niger,13.4098,6.6277
NIR14741,4-Sep-22,2022,Battles,Niger,14.0816,12.6744
MLI7176,4-Sep-22,2022,Strategic developments,Mali,15.8378,-0.2042
MLI7139,4-Sep-22,2022,Violence against civilians,Mali,15.2238,0.2925
NIR14737,4-Sep-22,2022,Violence against civilians,Niger,13.3583,12.7175
NIG26014,4-Sep-22,2022,Violence against civilians,Nigeria,6.1667,7.8167
NIG26266,4-Sep-22,2022,Violence against civilians,Nigeria,11.1775,8.2267
BFO8147,4-Sep-22,2022,Strategic developments,Burkina Faso,11.9654,1.5705
NIR14760,4-Sep-22,2022,Strategic developments,Niger,15.3314,5.8826
NIG28237,4-Sep-22,2022,Violence against civilians,Nigeria,12.7515,7.2447
NIG28238,4-Sep-22,2022,Violence against civilians,Nigeria,12.7515,7.2447
